sent_idx	tok_idx	pos	dep
66	4	PRON	dobj
66	5	ADP	prep
66	6	DET	det
66	7	NOUN	pobj
66	8	ADP	prep
66	9	DET	det
66	10	NOUN	pobj
66	11	PUNCT	punct
66	12	PUNCT	punct
66	13	PROPN	compound
66	14	PROPN	nsubj
66	15	PUNCT	punct
66	16	VERB	parataxis
66	17	PRON	nsubj
66	18	PUNCT	punct
66	19	AUX	ROOT
66	20	ADV	advmod
66	21	NOUN	attr
66	22	ADP	prep
66	23	DET	det
66	24	ADJ	pobj
66	25	SCONJ	mark
66	26	PRON	poss
66	27	ADJ	amod
66	28	NOUN	compound
66	29	NOUN	nsubj
66	30	PRON	dobj
66	31	PART	aux
66	32	VERB	xcomp
66	33	ADP	prep
66	34	DET	det
66	35	PROPN	compound
66	36	PROPN	pobj
66	37	PUNCT	punct
66	38	CCONJ	cc
66	39	PRON	poss
66	40	NOUN	nsubj
66	41	VERB	advcl
66	42	DET	det
66	43	NOUN	dobj
66	44	SCONJ	mark
66	45	NOUN	compound
66	46	NOUN	nsubj
66	47	PUNCT	punct
66	48	VERB	acl
66	49	DET	det
66	50	ADJ	amod
66	51	NOUN	dobj
66	52	PRON	nsubj
66	53	VERB	relcl
66	54	DET	det
66	55	NOUN	dobj
66	56	PART	aux
66	57	VERB	xcomp
66	58	PRON	dobj
66	59	ADP	prep
66	60	DET	det
66	61	NOUN	pobj
66	62	ADP	prep
66	63	PRON	poss
66	64	NOUN	pobj
66	65	PUNCT	punct
67	0	X	ROOT
67	1	PUNCT	punct
68	0	DET	det
68	1	NOUN	nsubj
68	2	PUNCT	punct
68	3	ADP	prep
68	4	DET	det
68	5	ADJ	amod
68	6	NOUN	pobj
68	7	PUNCT	punct
68	8	VERB	ROOT
68	9	ADP	prt
68	10	DET	det
68	11	PROPN	dobj
68	12	CCONJ	cc
68	13	VERB	conj
68	14	DET	det
68	15	NOUN	dobj
68	16	PUNCT	punct
68	17	NOUN	dobj
68	18	PUNCT	punct
69	0	X	dep
69	1	X	meta
69	2	PUNCT	punct
69	3	PROPN	ROOT
69	4	PUNCT	punct
69	5	NOUN	compound
69	6	NOUN	appos
69	7	PUNCT	punct
69	8	PROPN	appos
69	9	PART	case
69	10	NOUN	appos
69	11	NOUN	appos
69	12	ADP	prep
69	13	PROPN	pobj
69	14	NOUN	appos
69	15	PUNCT	punct
70	0	X	dep
70	1	NUM	dep
70	2	X	punct
70	3	PUNCT	pobj
70	4	VERB	ROOT
70	5	NOUN	dobj
70	6	PUNCT	punct
71	0	X	dep
71	1	NUM	punct
71	2	X	dep
71	3	PUNCT	punct
71	4	VERB	ROOT
71	5	NOUN	dobj
71	6	PUNCT	punct
72	0	PROPN	nsubjpass
72	1	AUX	auxpass
72	2	VERB	ROOT
72	3	PART	aux
72	4	AUX	aux
72	5	VERB	xcomp
72	6	DET	det
72	7	ADJ	amod
72	8	NOUN	dobj
72	9	PUNCT	punct
72	10	ADP	prep
72	11	DET	det
72	12	NOUN	pobj
72	13	ADP	prep
72	14	PROPN	pobj
72	15	PUNCT	punct
72	16	ADP	prep
72	17	DET	det
72	18	NOUN	pobj
72	19	ADP	prep
72	20	DET	det
72	21	NOUN	pobj
72	22	ADP	prep
72	23	PROPN	pobj
72	24	PUNCT	punct
73	0	X	dep
73	1	NUM	dep
73	2	X	punct
73	3	PUNCT	pobj
73	4	VERB	ROOT
73	5	NOUN	dobj
73	6	PUNCT	punct
74	0	X	dep
74	1	NUM	meta
74	2	X	punct
74	3	VERB	ROOT
74	4	ADP	agent
74	5	DET	det
74	6	NOUN	pobj
74	7	PUNCT	punct
75	0	X	nmod
75	1	NUM	nmod
75	2	X	punct
75	3	PROPN	nmod
75	4	X	nmod
75	5	PROPN	ROOT
75	6	PUNCT	punct
76	0	X	nmod
76	1	NUM	nmod
76	2	X	punct
76	3	PROPN	ROOT
76	4	ADP	prep
76	5	PROPN	pobj
76	6	PUNCT	punct
77	0	X	nmod
77	1	X	meta
77	2	X	punct
77	3	PROPN	compound
77	4	X	nmod
77	5	PROPN	ROOT
77	6	PUNCT	punct
78	0	X	dep
78	1	NUM	meta
78	2	X	nsubj
78	3	DET	det
78	4	PROPN	prep
78	5	ADP	prep
78	6	PROPN	pobj
78	7	PUNCT	punct
78	8	VERB	ROOT
78	9	DET	det
78	10	PROPN	dobj
78	11	PUNCT	punct
78	12	DET	det
78	13	PROPN	appos
78	14	ADP	prep
78	15	PROPN	pobj
78	16	PUNCT	punct
78	17	DET	det
78	18	PROPN	conj
78	19	ADP	prep
78	20	PROPN	pobj
78	21	PUNCT	punct
78	22	CCONJ	cc
78	23	ADJ	conj
78	24	ADP	prep
78	25	DET	det
78	26	ADJ	amod
78	27	NOUN	pobj
78	28	CCONJ	cc
78	29	NOUN	conj
78	30	PUNCT	punct
79	0	X	dep
79	1	NUM	meta
79	2	X	punct
79	3	DET	det
79	4	PROPN	ROOT
79	5	ADP	prep
79	6	PROPN	pobj
79	7	PUNCT	punct
80	0	X	dep
80	1	NUM	punct
80	2	PUNCT	punct
80	3	PUNCT	punct
80	4	PROPN	nmod
80	5	PROPN	nmod
80	6	NOUN	nmod
80	7	NOUN	ROOT
80	8	NOUN	compound
80	9	NOUN	appos
80	10	PROPN	compound
80	11	X	compound
80	12	PROPN	npadvmod
80	13	PUNCT	punct
81	0	DET	det
81	1	NOUN	ROOT
81	2	PUNCT	punct
